POS,PosScore,NegScore,word
a,0.0,0.0,conjunct
a,0.0,0.0,federated
a,0.0,0.0,unified
a,0.0,0.0,in_league
a,0.0,0.0,unitary
a,0.0,0.0,suprasegmental
a,0.25,0.0,tied
a,0.0,0.875,undivided
a,0.0,0.375,unpartitioned
a,0.0,0.0,unsegmented
a,0.0,0.0,divided
a,0.0,0.0,two-chambered
a,0.125,0.0,bifid
a,0.0,0.0,prongy
a,0.0,0.0,bifurcated
a,0.0,0.0,biloculate
a,0.0,0.0,black-and-white
a,0.0,0.0,chambered
a,0.0,0.0,cloven
a,0.0,0.0,dichotomous
a,0.0,0.0,split
a,0.0,0.0,disjointed
a,0.0,0.0,disjunct
a,0.0,0.0,episodic
a,0.0,0.0,four-pronged
a,0.0,0.0,many-chambered
a,0.0,0.0,segmented
a,0.0,0.0,mullioned
a,0.0,0.0,pentamerous
a,0.0,0.25,tined
a,0.0,0.0,sectioned
a,0.0,0.0,segmental
a,0.0,0.0,three-pronged
a,0.0,0.5,torn
a,0.125,0.0,trifid
a,0.375,0.0,two-pronged
a,0.0,0.0,adnate
a,0.0,0.0,connate
a,0.0,0.0,univalve
a,0.0,0.0,single-shelled
a,0.0,0.125,bivalved
a,0.0,0.0,pelecypodous
a,0.0,0.0,ascending
a,0.0,0.0,uphill
a,0.125,0.375,ascensive
a,0.0,0.0,assurgent
a,0.0,0.0,assurgent
a,0.0,0.0,scandent
a,0.0,0.0,highflying
a,0.0,0.0,upward
a,0.0,0.0,descending
a,0.0,0.0,downward-sloping
a,0.0,0.0,degressive
a,0.0,0.0,descendent
a,0.0,0.0,downward
a,0.0,0.0,downward-arching
a,0.0,0.0,drizzling
a,0.25,0.0,falling
a,0.0,0.25,raining
a,0.125,0.125,rising
a,0.75,0.0,up
a,0.125,0.375,falling
a,0.0,0.25,down
a,0.0,0.25,soft
a,0.0,0.375,climactic
a,0.125,0.0,anticlimactic
a,0.375,0.0,upmarket
a,0.5,0.0,upscale
a,0.0,0.375,downmarket
a,0.0,0.0,downscale
a,0.0,0.0,transitive
a,0.0,0.5,intransitive
a,0.125,0.0,translatable
a,0.0,0.5,untranslatable
a,0.125,0.125,ungulated
a,0.125,0.0,solid-hoofed
a,0.0,0.125,unguiculated
a,0.0,0.0,clawed
a,0.25,0.25,clawlike
a,0.0,0.0,up
a,0.0,0.0,leading
a,0.0,0.0,aweigh
a,0.0,0.0,dormy
a,0.0,0.0,skyward
a,0.0,0.0,risen
a,0.0,0.0,sprouted
a,0.25,0.0,upbound
a,0.0,0.0,upfield
a,0.0,0.0,upward
a,0.0,0.0,down
a,0.0,0.0,behind
a,0.25,0.0,downbound
a,0.0,0.0,downcast
a,0.0,0.0,downfield
a,0.0,0.0,downward
a,0.0,0.0,fallen
a,0.0,0.125,set
a,0.0,0.0,thrown
a,0.125,0.375,weak
a,0.0,0.0,upstage
a,0.0,0.0,downstage
a,0.0,0.0,upstairs
a,0.0,0.0,downstairs
a,0.0,0.0,ground-floor
a,0.0,0.0,upstream
a,0.0,0.0,downstream
a,0.0,0.0,uptown
a,0.0,0.0,downtown
a,0.0,0.0,used
a,0.0,0.0,in_use
a,0.0,0.0,utilized
a,0.0,0.25,misused
a,0.375,0.125,abused
a,0.375,0.0,victimized
a,0.0,0.0,utile
a,0.0,0.0,multipurpose
a,0.625,0.0,reusable
a,0.75,0.0,serviceable
a,0.0,0.0,useable
a,0.125,0.0,utilitarian
a,0.5,0.0,utilizable
a,0.125,0.625,useless
a,0.0,0.5,unavailing
a,0.0,0.5,inutile
a,0.0,0.625,unuseable
a,0.375,0.5,utopian
a,0.25,0.625,windy
a,0.0,0.75,dystopian
a,0.125,0.0,valid
a,0.25,0.25,binding
a,0.25,0.0,sound
a,0.0,0.0,logical
a,0.0,0.0,well-grounded
a,0.375,0.0,validated
a,0.0,0.75,invalid
a,0.0,0.75,uncollectible
a,0.125,0.625,unsound
a,0.0,0.75,false
a,0.0,0.25,nullified
a,0.0,0.5,void
a,0.222,0.778,sophistical
a,0.0,0.0,valuable
a,0.375,0.25,blue-chip
a,0.25,0.125,priceless
a,0.5,0.0,precious
a,0.5,0.0,rich
a,0.0,0.0,semiprecious
a,0.0,0.0,worth
a,0.0,0.5,worthless
a,0.125,0.0,chaffy
a,0.5,0.0,sorry
a,0.3,0.7,manky
a,0.125,0.5,trifling
a,0.25,0.0,nugatory
a,0.0,0.625,wasted
a,0.0,0.875,trashy
a,0.0,0.5,tinpot
a,0.125,0.0,valueless
a,0.5,0.125,variable
a,0.0,0.0,unsettled
a,0.125,0.5,covariant
a,0.0,0.0,multivariate
a,0.0,0.0,protean
a,0.0,0.125,shifting
a,0.125,0.5,variant
a,0.625,0.0,versatile
a,0.0,0.625,invariable
a,0.375,0.0,unvarying
a,0.25,0.0,strict
a,0.125,0.0,invariant
a,0.125,0.375,varied
a,0.25,0.0,multifarious
a,0.0,0.0,omnifarious
a,0.0,0.0,variegated
a,0.0,0.0,variform
a,0.25,0.5,varying
a,0.25,0.25,versatile
a,0.125,0.25,unvarying
a,0.0,0.0,veiled
a,0.0,0.0,unveiled
a,0.25,0.0,disclosed
a,0.0,0.0,undraped
a,0.0,0.0,ventilated
a,0.0,0.125,airy
a,0.0,0.5,louvered
a,0.0,0.0,vented
a,0.0,0.25,unventilated
a,0.125,0.25,unaired
a,0.0,0.5,fuggy
a,0.0,0.5,unoxygenated
a,0.0,0.625,unvented
a,0.0,0.0,vertebrate
a,0.0,0.25,spineless
a,0.0,0.125,violable
a,0.125,0.375,inviolable
a,0.0,0.75,untouchable
a,0.25,0.125,violent
a,0.0,0.625,convulsive
a,0.25,0.25,savage
a,0.125,0.375,raging
a,0.25,0.5,knockdown-dragout
a,0.0,0.375,lashing
a,0.0,0.5,lurid
a,0.0,0.625,rampageous
a,0.0,0.625,tough
a,0.125,0.5,slam-bang
a,0.0,0.375,nonviolent
a,0.25,0.0,peaceful
a,0.875,0.0,virtuous
a,0.125,0.625,impeccable
a,0.625,0.125,sinless
a,0.25,0.625,wicked
a,0.0,0.5,vicious
a,0.0,0.0,heavy
a,0.222,0.778,heinous
a,0.0,0.75,ungodly
a,0.0,0.75,unreformable
a,0.222,0.778,villainous
a,0.25,0.625,peccant
a,0.125,0.0,visible
a,0.0,0.0,circumpolar
a,0.0,0.0,in_sight
a,0.0,0.375,visual
a,0.0,0.0,macroscopical
a,0.0,0.0,megascopic
a,0.0,0.0,microscopical
a,0.0,0.0,subgross
a,0.0,0.0,panoptical
a,0.0,0.0,telescopic
a,0.5,0.0,viewable
a,0.25,0.625,unseeable
a,0.0,0.0,camouflaged
a,0.25,0.625,out_of_sight
a,0.0,0.0,infrared
a,0.375,0.0,lightless
a,0.25,0.5,nonvisual
a,0.0,0.875,occult
a,0.0,0.0,ultraviolet
a,0.375,0.0,undetectable
a,0.125,0.5,unseeyn
a,0.0,0.125,viviparous
a,0.0,0.0,oviparous
a,0.0,0.125,broody
a,0.0,0.0,ovoviviparous
a,0.0,0.0,volatile
a,0.0,0.0,volatilizable
a,0.125,0.0,nonvolatilizable
a,0.375,0.25,voluntary
a,0.0,0.0,willful
a,0.375,0.0,freewill
a,0.0,0.125,self-imposed
a,0.0,0.625,willing
a,0.125,0.0,volunteer
a,0.0,0.75,unvoluntary
a,0.0,0.0,goaded
a,0.125,0.0,forced
a,0.0,0.25,unconscious
a,0.0,0.375,unwilled
a,0.0,0.75,unwilling
a,0.0,0.0,voluntary
a,0.0,0.0,involuntary
a,0.0,0.5,reflexive
a,0.0,0.0,autonomic
a,0.0,0.125,vegetative
a,0.375,0.25,vulnerable
a,0.0,0.625,undefended
a,0.25,0.625,compromising
a,0.0,0.25,defenseless
a,0.0,0.625,endangered
a,0.0,0.75,indefensible
a,0.0,0.75,unsafe
a,0.625,0.0,penetrable
a,0.0,0.25,threatened
a,0.0,0.25,under_fire
a,0.0,0.375,unguarded
a,0.25,0.0,invulnerable
a,0.125,0.375,airtight
a,0.125,0.0,shellproof
a,0.625,0.0,defensible
a,0.0,0.0,entrenched
a,0.125,0.0,unattackable
a,0.125,0.0,tight
a,0.125,0.875,sheltered
a,0.0,0.125,untouchable
a,0.625,0.0,wanted
a,0.5,0.0,desired
a,0.0,0.125,hot
a,0.625,0.0,yearned-for
a,0.125,0.0,sought-after
a,0.0,0.25,unwanted
a,0.5,0.125,abdicable
a,0.0,0.0,thrown-away
a,0.0,0.0,outcast
a,0.0,0.625,outcaste
a,0.0,0.625,uncalled-for
a,0.0,0.625,unclaimed
a,0.0,0.375,unsought
a,0.125,0.375,unwished-for
a,0.5,0.125,warm
a,0.375,0.375,tepid
a,0.125,0.0,warmed
a,0.0,0.0,warming
a,0.25,0.125,cool
a,0.0,0.0,air-conditioned
a,0.0,0.0,air-cooled
a,0.125,0.0,caller
a,0.0,0.0,precooled
a,0.0,0.0,water-cooled
a,0.125,0.25,warm
a,0.25,0.5,cordial
a,0.5,0.25,hearty
a,0.5,0.5,cool
a,0.25,0.375,unresponsive
a,0.0,0.0,warm
a,0.0,0.0,hot
a,0.0,0.0,cool
a,0.25,0.5,cold
a,0.0,0.0,warm-blooded
a,0.0,0.0,homothermic
a,0.0,0.25,cold-blooded
a,0.0,0.0,poikilothermous
a,0.5,0.375,warmhearted
a,0.25,0.25,coldhearted
a,0.5,0.125,brittle
a,0.625,0.0,washable
a,0.0,0.375,wash-and-wear
a,0.25,0.25,nonwashable
a,0.0,0.25,waxed
a,0.0,0.25,unwaxed
a,0.0,0.0,waxing
a,0.0,0.0,waning
a,0.0,0.0,increasing
a,0.125,0.25,acceleratory
a,0.0,0.375,accretionary
a,0.0,0.25,accretive
a,0.0,0.0,augmentative
a,0.0,0.0,incorporative
a,0.25,0.0,maximizing
a,0.0,0.125,multiplicative
a,0.25,0.0,profit-maximizing
a,0.0,0.0,progressive
a,0.125,0.0,raising
a,0.0,0.25,decreasing
a,0.125,0.25,depreciatory
a,0.375,0.5,detractive
a,0.25,0.125,diminishing
a,0.0,0.0,tapering_off
a,0.0,0.125,falling
a,0.0,0.0,increasing
a,0.0,0.0,accelerando
a,0.0,0.0,crescendo
a,0.0,0.0,decreasing
a,0.25,0.0,allargando
a,0.0,0.0,calando
a,0.0,0.0,diminuendo
a,0.0,0.0,ritenuto
a,0.125,0.25,inflationary
a,0.125,0.0,deflationary
a,0.0,0.0,weaned
a,0.0,0.25,unweaned
a,0.375,0.125,wearable
a,0.125,0.625,unwearable
a,0.0,0.375,weedy
a,0.5,0.125,weedless
a,0.5,0.0,welcome
a,0.0,0.75,unwelcome
a,0.0,0.375,uninvited
a,0.75,0.0,well
a,0.375,0.625,symptomless
a,0.625,0.375,recovered
a,0.125,0.75,sick
a,0.125,0.5,stricken
a,0.125,0.5,aguish
a,0.0,0.625,unwell
a,0.0,0.5,seasick
a,0.0,0.75,autistic
a,0.0,0.125,sick-abed
a,0.0,0.75,livery
a,0.0,0.625,bronchitic
a,0.0,0.75,consumptive
a,0.5,0.25,recovering
a,0.0,0.625,hallucinating
a,0.0,0.625,diabetic
a,0.0,0.75,woozy
a,0.0,0.75,dyspeptic
a,0.125,0.125,swooning
a,0.0,0.5,feverous
a,0.0,0.5,funny
a,0.0,0.625,gouty
a,0.0,0.75,green
a,0.0,0.0,stricken
a,0.0,0.875,laid_up
a,0.0,0.0,milk-sick
a,0.0,0.5,sickish
a,0.0,0.75,palsied
a,0.0,0.5,paralyzed
a,0.0,0.625,paraplegic
a,0.0,0.25,rickety
a,0.0,0.875,scrofulous
a,0.5,0.125,sneezy
a,0.0,0.5,spastic
a,0.0,0.625,tuberculous
a,0.0,0.5,unhealed
a,0.0,0.875,upset
a,0.0,0.0,wet
a,0.0,0.0,dewy
a,0.0,0.0,besprent
a,0.0,0.0,waterlogged
a,0.0,0.25,dank
a,0.0,0.0,moist
a,0.125,0.0,soppy
a,0.0,0.0,drizzly
a,0.25,0.0,humid
a,0.0,0.0,misty
a,0.125,0.0,sticky
a,0.0,0.0,watery
a,0.0,0.0,rheumy
a,0.0,0.25,sloppy
a,0.0,0.25,showery
a,0.0,0.0,steamy
a,0.0,0.0,sticky
a,0.0,0.5,tacky
a,0.0,0.0,undried
a,0.0,0.25,washed
a,0.0,0.0,watery
a,0.0,0.25,dry
a,0.0,0.25,sunbaked
a,0.0,0.125,air-dried
a,0.0,0.625,air-dry
a,0.0,0.375,waterless
a,0.0,0.625,bone_dry
a,0.625,0.0,dried-out
a,0.0,0.375,dried
a,0.0,0.0,dried-up
a,0.0,0.0,withered
a,0.0,0.0,dry-shod
a,0.0,0.0,kiln-dried
a,0.125,0.25,rainless
a,0.0,0.0,semiarid
a,0.0,0.375,semi-dry
a,0.25,0.0,thirsty
a,0.0,0.125,wet
a,0.0,0.0,fresh
a,0.0,0.375,dry
a,0.0,0.0,milkless
a,0.0,0.0,wet
a,0.0,0.0,dry
a,0.0,0.0,wet
a,0.0,0.25,dry
a,0.0,0.0,hydrous
a,0.0,0.0,anhydrous
a,0.0,0.125,wheeled
a,0.0,0.5,wheelless
a,0.0,0.0,white-collar
a,0.0,0.0,clerical
a,0.0,0.0,professional
a,0.0,0.0,pink-collar
a,0.0,0.0,blue-collar
a,0.0,0.0,industrial
a,0.0,0.25,manual
a,0.0,0.0,working-class
a,0.625,0.125,wholesome
a,0.25,0.0,nutritive
a,0.375,0.375,heart-healthy
a,0.875,0.0,salubrious
a,0.25,0.0,substantial
a,0.375,0.0,organic
a,0.5,0.0,salubrious
a,0.125,0.75,unwholesome
a,0.375,0.5,unhealthy
a,0.125,0.25,jejune
a,0.0,0.5,morbid
a,0.0,0.5,vile
a,0.0,0.0,rich
a,0.25,0.125,wide
a,0.375,0.25,beamy
a,0.0,0.0,panoramic
a,0.375,0.0,broad-brimmed
a,0.0,0.0,deep
a,0.125,0.125,fanlike
a,0.0,0.0,sweeping
a,0.0,0.0,wide-screen
a,0.25,0.25,narrow
a,0.375,0.25,narrowing
a,0.0,0.125,narrowed
a,0.125,0.0,narrow-mouthed
a,0.125,0.0,thin
a,0.25,0.25,strait
a,0.0,0.0,straplike
a,0.25,0.0,tapering
a,0.25,0.25,wide
a,0.25,0.0,comfortable
a,0.0,0.125,narrow
a,0.0,0.375,marginal
a,0.0,0.5,wieldy
a,0.125,0.0,unwieldy
a,0.125,0.5,ungainly
a,0.125,0.25,cumbrous
a,0.0,0.5,wigged
a,0.0,0.0,peruked
a,0.0,0.0,toupeed
a,0.0,0.625,wigless
a,0.5,0.0,willing
a,0.375,0.0,consenting
a,0.125,0.0,prepared
a,0.5,0.0,happy
a,0.5,0.0,ready
a,0.0,0.0,volitional
a,0.25,0.5,willing_and_able
a,0.0,0.75,unwilling
a,0.0,0.0,grudging
a,0.125,0.625,reluctant
a,0.25,0.375,unwilled
a,0.0,0.0,winged
a,0.0,0.125,wing-shaped
a,0.0,0.0,alated
a,0.0,0.0,batwing
a,0.0,0.0,short-winged
a,0.0,0.0,one-winged
a,0.0,0.0,pinioned
a,0.5,0.0,slender-winged
a,0.0,0.0,small-winged
a,0.0,0.0,volant
a,0.0,0.0,winglike
a,0.125,0.125,wingless
a,0.0,0.125,apterous
a,0.0,0.5,flightless
a,0.0,0.0,wired
a,0.0,0.0,bugged
a,0.0,0.0,connected
a,0.0,0.0,wireless
a,0.625,0.0,wise
a,0.5,0.0,omniscient
a,0.625,0.0,sapient
a,0.375,0.25,owlish
a,0.375,0.125,sapiential
a,0.375,0.0,sage
a,0.625,0.0,foolish
a,0.625,0.0,ridiculous
a,0.375,0.0,vacuous
a,0.0,0.375,zany
a,0.125,0.5,fond
a,0.375,0.25,mad
a,0.25,0.375,misguided
a,0.125,0.5,scatty
a,0.375,0.25,unwise
a,0.0,0.25,wooded
a,0.0,0.0,woody
a,0.0,0.125,brushy
a,0.0,0.5,brambly
a,0.0,0.25,forested
a,0.0,0.0,jungly
a,0.0,0.125,overgrown
a,0.0,0.375,rushy
a,0.0,0.125,scrubby
a,0.0,0.0,sylvan
a,0.25,0.5,thicket-forming
a,0.0,0.25,timbered
a,0.0,0.0,woodsy
a,0.0,0.25,unwooded
a,0.0,0.625,unforested
a,0.0,0.0,untimbered
a,0.0,0.0,woody
a,0.0,0.0,ashen
a,0.0,0.0,beechen
a,0.0,0.0,birken
a,0.0,0.0,cedarn
a,0.0,0.0,ligneous
a,0.0,0.0,oaken
a,0.0,0.0,suffrutescent
a,0.0,0.0,wooden
a,0.0,0.625,nonwoody
a,0.0,0.125,herbaceous
a,0.0,0.5,squashy
a,0.0,0.0,worldly
a,0.0,0.0,economic
a,0.125,0.0,material
a,0.5,0.125,worldly-minded
a,0.25,0.0,terrestrial
a,0.25,0.375,unworldly
a,0.375,0.25,hermitical
a,0.0,0.0,monastical
a,0.375,0.0,unearthly
a,0.5,0.125,unmercenary
a,0.0,0.0,woven
a,0.0,0.125,braided
a,0.0,0.0,plain-woven
a,0.0,0.125,unwoven
a,0.0,0.0,felted
a,0.0,0.0,knitted
a,0.0,0.5,worn
a,0.0,0.0,aged
a,0.0,0.125,attrited
a,0.0,0.75,battered
a,0.0,0.25,clapped_out
a,0.0,0.375,woebegone
a,0.0,0.25,eared
a,0.0,0.0,scoured
a,0.0,0.25,frayed
a,0.0,0.25,mangy
a,0.0,0.125,mothy
a,0.0,0.0,played_out
a,0.0,0.125,ragged
a,0.0,0.25,worn-out
a,0.375,0.25,tatty
a,0.125,0.375,seedy
a,0.0,0.0,shopworn
a,0.0,0.375,tattered
a,0.0,0.0,threadbare
a,0.0,0.375,thumbed
a,0.0,0.125,wormy
a,0.0,0.0,waterworn
a,0.0,0.125,weatherworn
a,0.25,0.125,well-worn
a,0.25,0.0,new
a,0.0,0.625,unweathered
a,0.875,0.0,worthy
a,0.625,0.0,praiseworthy
a,0.5,0.0,creditable
a,0.5,0.0,cum_laude
a,0.25,0.0,worth
a,0.625,0.0,model
a,0.75,0.0,magna_cum_laude
a,0.5,0.25,meritorious
a,0.375,0.0,noteworthy
a,0.625,0.0,quotable
a,0.75,0.0,sacred
a,0.5,0.0,summa_cum_laude
a,0.75,0.0,valued
a,0.625,0.0,worthful
a,0.375,0.0,worthwhile
a,0.625,0.25,unworthy
a,0.125,0.375,unworthy
a,0.25,0.25,unmerited
a,0.5,0.0,unmeritorious
a,0.0,0.5,xeric
a,0.0,0.0,xerophytic
a,0.125,0.5,hydric
a,0.0,0.0,hydrophytic
a,0.125,0.375,hygrophytic
a,0.125,0.375,mesic
a,0.125,0.25,mesophytic
a,0.0,0.0,zonal
a,0.125,0.25,azonal
a,0.0,0.5,azonic
a,0.0,0.0,acrocarpous
a,0.0,0.0,pleurocarpous
a,0.0,0.0,cursorial
a,0.0,0.0,fossorial
a,0.0,0.0,homocercal
a,0.0,0.0,heterocercal
a,0.0,0.0,webbed
a,0.0,0.0,palmate
a,0.0,0.125,unwebbed
a,0.0,0.0,faceted
a,0.0,0.0,unfaceted
a,0.0,0.0,ipsilateral
a,0.0,0.0,contralateral
a,0.0,0.0,salient
a,0.125,0.0,reentrant
a,0.0,0.0,proactive
a,0.0,0.0,retroactive
a,0.0,0.0,rh-positive
a,0.0,0.25,rh-negative
a,0.25,0.0,categorematic
a,0.0,0.0,autosemantic
a,0.0,0.375,syncategorematic
a,0.0,0.0,synsemantic
a,0.0,0.0,idiographic
a,0.0,0.0,nomothetic
a,0.0,0.0,pro-choice
a,0.0,0.25,pro-life
a,0.0,0.0,baptized
a,0.0,0.625,unbaptized
a,0.0,0.75,benign
a,0.5,0.25,malignant
a,0.0,0.0,cancerous
a,0.0,0.0,calcicolous
a,0.0,0.0,calcifugous
a,0.0,0.0,invertible
a,0.0,0.625,non-invertible
a,0.0,0.75,immunocompetent
a,0.0,0.75,immunodeficient
a,0.0,0.0,allogeneic
a,0.0,0.0,xenogeneic
a,0.5,0.0,long-spurred
a,0.0,0.0,short-spurred
a,0.0,0.25,shelled
a,0.0,0.375,hard-shelled
a,0.0,0.0,smooth-shelled
a,0.0,0.0,spiral-shelled
a,0.0,0.0,thin-shelled
a,0.0,0.25,unshelled
a,0.0,0.0,jawed
a,0.0,0.0,long-jawed
a,0.125,0.0,square-jawed
a,0.0,0.0,jawless
a,0.0,0.0,skinned
a,0.25,0.0,smooth-skinned
a,0.0,0.0,velvety-skinned
a,0.0,0.0,skinless
a,0.125,0.0,flowering
a,0.125,0.0,nonflowering
a,0.5,0.0,spore-bearing
a,0.0,0.0,vegetative
a,0.0,0.0,asphaltic
a,0.125,0.375,abatic
a,0.0,0.0,abbatial
a,0.0,0.0,abdominovesical
a,0.0,0.0,aberdonian
a,0.0,0.0,abkhazian
a,0.0,0.0,abnaki
a,0.0,0.0,aboriginal
a,0.5,0.25,abient
a,0.0,0.0,abiogenetic
a,0.0,0.0,academic
a,0.0,0.0,acanthotic
a,0.0,0.0,acapnotic
a,0.0,0.0,acervate
a,0.0,0.0,acetonic
a,0.0,0.0,acetylenic
a,0.0,0.0,acetylic
a,0.0,0.0,achaean
a,0.0,0.0,aeolian
a,0.0,0.0,achenial
a,0.125,0.375,achlorhydric
a,0.0,0.0,achondritic
a,0.0,0.0,aciculate
a,0.0,0.0,acidimetric
a,0.375,0.125,acidotic
a,0.0,0.0,acinar
a,0.0,0.0,acinous
a,0.125,0.375,acneiform
a,0.0,0.0,adolescent
a,0.0,0.0,acrogenous
a,0.0,0.0,actinometrical
a,0.0,0.0,actinomycetous
a,0.0,0.125,actinomycotic
a,0.375,0.125,aculeated
a,0.0,0.125,adactylous
a,0.0,0.0,adamantine
a,0.0,0.0,adenocarcinomatous
a,0.0,0.0,adenoid
a,0.0,0.0,adenoidal
a,0.0,0.0,adient
a,0.0,0.0,adjudicatory
a,0.0,0.0,annexal
a,0.0,0.0,adonic
a,0.0,0.0,adrenal
a,0.0,0.0,adrenal
a,0.0,0.0,sympathomimetic
a,0.0,0.0,agnostic
a,0.0,0.0,aleutian
a,0.0,0.0,ancestral
a,0.375,0.125,antheridial
a,0.0,0.0,antiadrenergic
a,0.0,0.0,antiapartheid
a,0.375,0.5,antidotal
a,0.0,0.0,antiferromagnetic
a,0.0,0.0,antipollution
a,0.0,0.0,asat
a,0.5,0.0,antiviral
a,0.0,0.0,adrenocortical
a,0.0,0.0,advective
a,0.0,0.0,adventitial
a,0.0,0.0,adventuristic
a,0.0,0.0,aecial
a,0.0,0.0,aeolian
a,0.0,0.0,aeriferous
a,0.0,0.0,aerological
a,0.0,0.0,aerolitic
a,0.0,0.0,aeromechanic
a,0.0,0.0,aeromedical
a,0.0,0.0,aeronautical
a,0.0,0.0,medical
a,0.0,0.0,affine
a,0.0,0.0,affixial
a,0.0,0.0,agential
a,0.0,0.25,agonal
a,0.0,0.0,agonistic
a,0.0,0.25,agranulocytic
a,0.0,0.0,agraphic
a,0.0,0.0,agrobiological
a,0.0,0.0,agrological
a,0.0,0.0,agronomical
a,0.0,0.0,agrypnotic
a,0.0,0.0,air-breathing
a,0.125,0.125,alabastrine
a,0.0,0.0,alaskan
a,0.0,0.0,albigensian
a,0.0,0.0,albanian
a,0.0,0.5,albinotic
a,0.0,0.0,albitic
a,0.0,0.0,albuminous
a,0.0,0.0,albuminuric
a,0.0,0.0,alchemical
a,0.0,0.0,alchemistical
a,0.0,0.0,aldehydic
a,0.0,0.0,aleuronic
a,0.25,0.25,algoid
a,0.0,0.125,algolagnic
a,0.0,0.0,algometrical
a,0.0,0.0,algonquin
a,0.0,0.0,alimentative
a,0.0,0.0,alkahestic
a,0.0,0.0,alkaloidal
a,0.25,0.125,alkalotic
a,0.0,0.0,alkylic
a,0.375,0.125,allantoic
a,0.0,0.0,allelomorphic
a,0.0,0.0,allergenic
a,0.0,0.625,allergic
a,0.0,0.0,allied
a,0.0,0.0,allied
a,0.0,0.0,allogamous
a,0.0,0.0,allographic
a,0.0,0.0,allomerous
a,0.125,0.125,allometric
a,0.0,0.0,allomorphic
a,0.0,0.0,allophonic
a,0.375,0.0,allotropical
a,0.0,0.0,allylic
a,0.0,0.0,alopecic
a,0.0,0.0,alphabetical
a,0.0,0.0,analphabetic
a,0.0,0.0,alphanumerical
a,0.0,0.0,altaic
a,0.0,0.0,altitudinal
a,0.0,0.0,alular
a,0.0,0.0,aluminous
a,0.0,0.0,alveolar
a,0.0,0.0,alveolar
a,0.0,0.625,amalgamative
a,0.0,0.0,amaranthine
a,0.0,0.25,amaurotic
a,0.0,0.0,amblyopic
a,0.0,0.0,ambrosian
a,0.0,0.0,ambulacral
a,0.0,0.0,ambulatory
a,0.0,0.125,amoeboid
a,0.0,0.0,amenorrhoeic
a,0.125,0.125,amethystine
a,0.0,0.0,amharic
a,0.0,0.0,amino
a,0.0,0.0,amitotic
a,0.0,0.0,ammino
a,0.0,0.0,ammoniacal
a,0.0,0.0,ammonitic
a,0.0,0.0,amnestic
a,0.25,0.125,amniotic
a,0.5,0.0,amoristic
a,0.0,0.0,amphitheatrical
a,0.0,0.0,amphoric
a,0.0,0.0,ampullary
a,0.25,0.0,amygdaline
a,0.0,0.0,amylolytic
a,0.0,0.0,anabiotic
a,0.0,0.0,anabolic
a,0.125,0.0,anaclitic
a,0.0,0.0,anacoluthic
a,0.0,0.0,anaglyptical
a,0.0,0.25,anagogical
a,0.0,0.0,anagrammatical
a,0.0,0.0,anal
a,0.0,0.0,analytic
a,0.0,0.0,anamnestic
a,0.0,0.0,anamorphic
a,0.0,0.0,anamorphic
a,0.0,0.0,anaphasic
a,0.0,0.0,anaplastic
a,0.125,0.25,anarchistic
a,0.0,0.75,anasarcous
a,0.0,0.0,stigmatic
a,0.0,0.0,andalusian
a,0.0,0.0,androgenous
a,0.0,0.0,androgenic
a,0.0,0.0,androgynous
a,0.0,0.0,anemographic
a,0.0,0.0,anemometrical
a,0.0,0.5,anencephalous
a,0.0,0.0,anoestrous
a,0.0,0.5,anginous
a,0.0,0.0,angiocarpous
a,0.0,0.0,angiomatous
a,0.0,0.0,angiospermous
a,0.375,0.25,anglophilic
a,0.375,0.25,anglophobic
a,0.125,0.0,anguine
a,0.375,0.375,anicteric
a,0.0,0.0,animalistic
a,0.0,0.0,animatistic
a,0.0,0.0,animistic
a,0.0,0.0,aniseikonic
a,0.0,0.0,anisogamous
a,0.0,0.0,anisogametic
a,0.125,0.0,anisometropic
a,0.0,0.0,ankylotic
a,0.0,0.0,annalistic
a,0.0,0.0,bayesian
a,0.0,0.0,arminian
a,0.0,0.0,armenian
a,0.0,0.0,biedermeier
a,0.0,0.0,annelidan
a,0.0,0.0,annexational
a,0.0,0.0,hermeneutic
a,0.0,0.0,middle_eastern
a,0.0,0.0,annunciatory
a,0.0,0.0,alliaceous
a,0.0,0.0,anodic
a,0.0,0.0,cathodic
a,0.0,0.0,anoperineal
a,0.0,0.0,anopheline
a,0.0,0.0,anorectal
a,0.0,0.0,anorthitic
a,0.0,0.0,anosmic
a,0.0,0.25,anoxemic
a,0.0,0.375,anoxic
a,0.125,0.125,anserine
a,0.0,0.0,antecubital
a,0.0,0.0,antennary
a,0.0,0.0,anthracitic
a,0.0,0.0,anthropical
a,0.0,0.0,anthropogenic
a,0.0,0.0,anthropometrical
a,0.0,0.0,anthropophagous
a,0.0,0.0,antibiotic
a,0.0,0.25,antitumour
a,0.0,0.0,anticlimactical
a,0.0,0.0,anticoagulative
a,0.0,0.0,anticyclonic
a,0.0,0.0,antigenic
a,0.0,0.0,antimonious
a,0.0,0.0,antinomian
a,0.0,0.0,antiphonary
a,0.0,0.0,antipodean
a,0.0,0.0,antistrophic
a,0.0,0.0,antitypical
a,0.0,0.0,salientian
a,0.0,0.25,anuric
a,0.5,0.0,anxiolytic
a,0.0,0.0,aoristic
a,0.0,0.0,aortic
a,0.0,0.0,apheretic
a,0.0,0.375,aphakic
a,0.0,0.0,aphanitic
a,0.0,0.375,aphasic
a,0.0,0.0,aphetic
